_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Estimated Total GHG Emissions (kgCO2e)
4612,100411,2010437000.0,ARABIC EVANGELICAL BAPTIST CHURCH,12-18 Morrell St,2132.0,226 222 Spring St,2132.0,,,,,,,,,,,,,,,,,,,
2840,100412,1103322000.0,ARBORVIEW GARDENS CONDO ASSN,171 South St,2130.0,171 South St,2130.0,,,,,,,,,,,,,,,,,,,
4613,100414,1900926000.0,ARBOUR HOSP INC MASS CORP,49 Robinwood Ave,2130.0,49 Robinwood Av,2130.0,,,,,,,,,,,,,,,,,,,
4614,100416,306500000.0,ARCHDIOCESAN CENTRAL,74-84 Union Park St,2118.0,553 Harrison Av,2118.0,,,,,,,,,,,,,,,,,,,
2841,100423,1811034000.0,AREC 2 LLC,146-156 Fairmount Ave,2136.0,156 146 Fairmount Av,2136.0,,,,,,,,,,,,,,,,,,,
4615,100424,2205159000.0,ARGIRIOS ALEXANDER A TS,470 Washington St,2135.0,470 Washington St,2135.0,,,,,,,,,,,,,,,,,,,
2842,100426,501227000.0,ARLINGTON STREET CHURCH,351 Boylston St,2116.0,20 Arlington St,2116.0,,,,,,,,,,,,,,,,,,,
2843,100428,1902312000.0,ARMENIAN WOMENS WELFARE ASSC,435 Pond St,2130.0,431 Pond St,2130.0,,,,,,,,,,,,,,,,,,,
150,100429,801361005.0,ARTBLOCK CONDOMINIUM TRUST,725 Harrison Ave,2118.0,725 735 Harrison Av,2118.0,36057.0,Multifamily Housing,"Multifamily Housing , Parking ",,,,,,,,,,,,,,,,
151,100431,801361005.0,ARTBLOCK CONDOMINIUM TRUST,735 Harrison Ave,2118.0,725 735 Harrison Av,2118.0,34481.0,Multifamily Housing,"Multifamily Housing , Parking ",,,,,,,,,,,,,,,,
5917,"100431, 100429",801361005.0,,,,,,,,,,,,,,,,,,,,,,,,
2844,100432,602696002.0,ARTIST BUILDING 300 SUMMER,300 Summer St,2210.0,300 Summer St,2210.0,,,,,,,,,,,,,,,,,,,
4616,100437,303670000.0,ASHKENAZY ACQUISITION CORP,200-299 Faneuil Hall Marketplace,2109.0,Clinton St,2109.0,,,,,,,,,,,,,,,,,,,
4617,100438,303670000.0,ASHKENAZY ACQUISITION CORP,60R State St,2109.0,Clinton St,2109.0,,,,,,,,,,,,,,,,,,,
4618,100439,303670000.0,ASHKENAZY ACQUISITION CORP,100-199 Faneuil Hall Marketplace,2109.0,Clinton St,2109.0,,,,,,,,,,,,,,,,,,,
4619,100440,303670000.0,ASHKENAZY ACQUISITION CORP,300-399 Faneuil Hall Marketplace,2109.0,Clinton St,2109.0,,,,,,,,,,,,,,,,,,,
4620,100441,303670000.0,ASHKENAZY ACQUISITION CORP,7 North St,2109.0,Clinton St,2109.0,,,,,,,,,,,,,,,,,,,
4621,100442,303670000.0,ASHKENAZY ACQUISITION CORP,199A Faneuil Hall Sq,2109.0,Clinton St,2109.0,,,,,,,,,,,,,,,,,,,
4622,100443,303670000.0,ASHKENAZY ACQUISITION CORP,199A Faneuil Hall Marketplace,2109.0,Clinton St,2109.0,,,,,,,,,,,,,,,,,,,
4623,100444,1704947000.0,ASHMONT COMMONS CONDO TR,164-166 Ashmont St,2124.0,567 573 Talbot Av,2124.0,,,,,,,,,,,,,,,,,,,
4624,100445,1704947000.0,ASHMONT COMMONS CONDO TR,567-573 Talbot Ave,2124.0,567 573 Talbot Av,2124.0,,,,,,,,,,,,,,,,,,,
2845,100446,1604854020.0,ASHMONT HOMEOWNERSHIP ASSOC,1906  1918 Dorchester Av,2124.0,1906 1918 Dorchester Av,2124.0,,,,,,,,,,,,,,,,,,,
2846,100447,1704330010.0,ASHMONT TWO HOMEOWNERSHIP ASSOCIATION LP,1971  1977 Dorchester Av,2124.0,1971 1977 Dorchester Av,2124.0,,,,,,,,,,,,,,,,,,,
2847,100448,1704330000.0,ASHMONT TWO PRIMARY,1971  1977 Dorchester Av,2124.0,1971 1977 Dorchester Av,2124.0,,,,,,,,,,,,,,,,,,,
2848,100449,1806881000.0,ASI STONY BROOK VILLAGE LLC,145 Navarre St,2136.0,145 Navarre St,2136.0,,,,,,,,,,,,,,,,,,,
2849,100450,1806881000.0,ASI STONY BROOK VILLAGE LLC,150 Clare Ave,2136.0,145 Navarre St,2136.0,,,,,,,,,,,,,,,,,,,
4625,100455,503830000.0,ASSOCIATION FOR CULTRURAL,397 Commonwealth Ave,2215.0,397 Commonwealth Av,2215.0,,,,,,,,,,,,,,,,,,,
4626,100456,503829000.0,ASSOCIATION FOR CULTURAL,395 Commonwealth Ave,2215.0,395 Commonwealth Av,2215.0,,,,,,,,,,,,,,,,,,,
2850,100461,500815020.0,ATELIER 505 CONDO TRST,503-521 Tremont St,2116.0,505 Tremont St,2116.0,,,,,,,,,,,,,,,,,,,
4627,100477,2100123000.0,AUDUBON CONDO ASSN,448 Park Dr,2215.0,448 Park Dr,2215.0,,,,,,,,,,,,,,,,,,,
4628,100478,2100044000.0,AUDUBON GARDENS AT 137,137 Peterborough St,2215.0,137 Peterborough St,2215.0,,,,,,,,,,,,,,,,,,,
2851,100479,2100167000.0,AUDUBON PARK CONDO TR,16 Miner St,2215.0,16 Miner St,2215.0,,,,,,,,,,,,,,,,,,,
2852,100481,600821000.0,AUSTIN CONDOMINIUM TRUST,201-205 E St,2127.0,205 E St,2127.0,,,,,,,,,,,,,,,,,,,
2853,100482,401037010.0,AVALON BAY BFG LPS MASS LPS,790 Boylston St,2116.0,790 Boylston St,2116.0,,,,,,,,,,,,,,,,,,,
2854,100483,401037050.0,AVALON BAY BFG LPS MASS LPS,780 Boylston St,2116.0,780 Boylston St,2116.0,,,,,,,,,,,,,,,,,,,
2855,100484,401037075.0,AVALON BAY BFG LPS MASS LPS,770 Boylston St,2116.0,770 Boylston St,2116.0,,,,,,,,,,,,,,,,,,,
2856,100486,304910020.0,AVALON STUART LLC,24  58 Lagrange St,2116.0,24 58 Lagrange St,2116.0,,,,,,,,,,,,,,,,,,,
2857,100490,304206000.0,B E REALTY LIMITED PARTNERSH,133 Federal St,2110.0,133 Federal St,2110.0,,,,,,,,,,,,,,,,,,,
2858,100493,503227000.0,BABSON UNITED INC,210-214 Newbury St,2116.0,212 208 Newbury St,2116.0,,,,,,,,,,,,,,,,,,,
2859,100495,503595000.0,BACK BAY INVESTMENT TR INC,355 Commonwealth Ave,2115.0,355 Commonwealth Av,2115.0,,,,,,,,,,,,,,,,,,,
4629,100497,1001445100.0,BACK OF THE HILL CONDO TRUST,176-182 Fisher Ave,2120.0,176 210 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
4630,100498,1001445100.0,BACK OF THE HILL CONDO TRUST,184-190 Fisher Ave,2120.0,176 210 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
4631,100499,1001445100.0,BACK OF THE HILL CONDO TRUST,192-198 Fisher Ave,2120.0,176 210 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
4632,100500,1001445100.0,BACK OF THE HILL CONDO TRUST,200-206 Fisher Ave,2120.0,176 210 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
4633,100501,1001445100.0,BACK OF THE HILL CONDO TRUST,208-210 Fisher Ave,2120.0,176 210 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
2860,100502,1001455100.0,BACK OF THE HILL CONDO TRUST,1-25 Ellingwood St,2120.0,1 25 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
2861,100503,1001455100.0,BACK OF THE HILL CONDO TRUST,8-10 Estey St,2120.0,1 25 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
2862,100505,1001475100.0,BACK OF THE HILL CONDO TRUST,2-24 Ellingwood St,2120.0,2 24 Ellingwood St,2120.0,,,,,,,,,,,,,,,,,,,
2863,100506,1001475100.0,BACK OF THE HILL CONDO TRUST,2-6 Estey St,2120.0,2 24 Ellingwood St,2120.0,,,,,,,,,,,,,,,,,,,
2864,100507,1001487000.0,BACK OF THE HILL CONDO TRUST,271-283 Heath St,2130.0,283 317 Heath St,2130.0,,,,,,,,,,,,,,,,,,,
2865,100508,1001487000.0,BACK OF THE HILL CONDO TRUST,285 Heath St,2130.0,283 317 Heath St,2130.0,,,,,,,,,,,,,,,,,,,
2866,100509,1001487000.0,BACK OF THE HILL CONDO TRUST,303-317 Heath St,2130.0,283 317 Heath St,2130.0,,,,,,,,,,,,,,,,,,,
2867,100510,1001487000.0,BACK OF THE HILL CONDO TRUST,4-5 Eileen Cir,2130.0,283 317 Heath St,2130.0,,,,,,,,,,,,,,,,,,,
2868,100511,1001487000.0,BACK OF THE HILL CONDO TRUST,9 Eugene Cir,2130.0,283 317 Heath St,2130.0,,,,,,,,,,,,,,,,,,,
2869,100512,1001487000.0,BACK OF THE HILL CONDO TRUST,7A Eugene Cir,2130.0,283 317 Heath St,2130.0,,,,,,,,,,,,,,,,,,,
2870,100514,1001566100.0,BACK OF THE HILL CONDO TRUST,11-17 Estey St,2120.0,154 A-1688 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
2871,100515,1001566100.0,BACK OF THE HILL CONDO TRUST,154A Fisher Ave,2120.0,154 A-1688 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
2872,100516,1001566100.0,BACK OF THE HILL CONDO TRUST,156 Fisher Ave,2120.0,154 A-1688 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
2873,100517,1001566100.0,BACK OF THE HILL CONDO TRUST,154-156 Fisher Ave,2120.0,154 A-1688 Fisher Av,2120.0,,,,,,,,,,,,,,,,,,,
2874,100518,1001566500.0,BACK OF THE HILL CONDO TRUST,83-107 Lawn St,2120.0,83 A-107B Lawn St,2120.0,,,,,,,,,,,,,,,,,,,
2875,100519,1001566500.0,BACK OF THE HILL CONDO TRUST,22-30 Hayden St,2120.0,83 A-107B Lawn St,2120.0,,,,,,,,,,,,,,,,,,,
2876,100535,504198000.0,BANDOIAN STEPHEN J,48-62 Brookline Ave,2215.0,62 48 Brookline Av,2215.0,,,,,,,,,,,,,,,,,,,
4634,100536,1400753000.0,BARGAIN DISCOUNT STORES LLC,98 Washington St,2121.0,98 Washington St,2121.0,,,,,,,,,,,,,,,,,,,
4635,100543,903737400.0,BARTLETT STATION CONDOMINIUMS TRUST,15 Guild St,2119.0,15 Guild St,2119.0,,,,,,,,,,,,,,,,,,,
2877,100546,104417000.0,BASSIOUNI M READA,30 Jeffries St,2128.0,30 Jeffries St,2128.0,,,,,,,,,,,,,,,,,,,
4636,100547,1800048000.0,BATHORY ROLAND,116-118 River St,2126.0,116 118 River St,2126.0,,,,,,,,,,,,,,,,,,,
2878,100548,303095000.0,BATTERY STREET CONDO TR,376 Commercial St,2109.0,21 23 Battery St,2109.0,,,,,,,,,,,,,,,,,,,
4637,100557,303864000.0,BBS REAL ESTATE GROUP LLC,103 State St,2109.0,109 State St,2109.0,,,,,,,,,,,,,,,,,,,
2879,100558,901233000.0,BC CAMDEN LIMITED,50-60 Camden St,2118.0,50 60 Camden St,2118.0,,,,,,,,,,,,,,,,,,,
2880,100575,305346000.0,BEACH STREET CONDOMINIUM TR,121-123 Beach St,2111.0,121 123 Beach St,2111.0,,,,,,,,,,,,,,,,,,,
2881,100579,2201886010.0,BEACON NORTH VILLAGE LLC MASS LLC,61 N Beacon St,2135.0,61 N Beacon St,2135.0,,,,,,,,,,,,,,,,,,,
2882,100580,503480000.0,BEACON ON THE CHARLES,334-338 Beacon St,2116.0,334 338 Beacon St,2116.0,,,,,,,,,,,,,,,,,,,
2883,100581,503296000.0,BEACON PL CONDO TR,341 Beacon St,2116.0,341 Beacon St,2116.0,,,,,,,,,,,,,,,,,,,
4638,100589,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,1 Beauford Ln,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4639,100590,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,10 Beauford Ln,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4640,100591,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,11 Beauford Ln,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4641,100592,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,2 Beauford Ln,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4642,100593,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,3 Beauford Ln,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4643,100594,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,6 Beauford Ln,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4644,100595,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,7 Beauford Ln,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4645,100596,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,31 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4646,100597,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,33-35 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4647,100598,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,37 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4648,100599,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,37-39 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4649,100600,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,41 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4650,100601,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,43 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4651,100602,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,45 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4652,100603,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,47 Dewey St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4653,100604,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,28 Woodcliff St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4654,100605,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,30-32 Woodcliff St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4655,100606,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,34-36 Woodcliff St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4656,100607,1300650010.0,BEAUFORD GREEN CONDOMINIUM TRUST,38-40 Woodcliff St,2125.0,31 47 Dewey St,2125.0,,,,,,,,,,,,,,,,,,,
4657,100608,1603384000.0,BEAUMONT GARDENS CONDO TR,699-703 Adams St,2122.0,699 703 Adams St,2122.0,,,,,,,,,,,,,,,,,,,
2884,100613,304245000.0,BEDFORD AVE. BOSTON REAL ESTATE HOLDING LLC,89-103 Bedford St,2111.0,89 105 Bedford St,2111.0,,,,,,,,,,,,,,,,,,,
2885,100614,2005737000.0,BELGRADE PLACE LLC MASS LLC,446 Belgrade Ave,2132.0,446 Belgrade Av,2132.0,,,,,,,,,,,,,,,,,,,
4658,100616,2101690000.0,BELLVISTA EAST CONDO TR,198 Allston St,2134.0,6 Bellvista Rd,2134.0,,,,,,,,,,,,,,,,,,,
4659,100617,2101691000.0,BELLVISTA HEIGHTS CONDO TR,196-182 Allston St,2134.0,196 A182 Allston St,2134.0,,,,,,,,,,,,,,,,,,,
2886,100618,401037600.0,BELVIDERE CONDOMINIUM TRUST,100 Belvidere St,2116.0,100 Belvidere St,2116.0,,,,,,,,,,,,,,,,,,,
4660,100620,2101542000.0,BENENSON CAPITAL COMPANY LLC,1270 Commonwealth Ave,2134.0,1270 Commonwealth Av,2134.0,,,,,,,,,,,,,,,,,,,
4661,100625,202104000.0,BERBERIAN GERALD A,128-140 Cambridge St,2129.0,128 140 Cambridge St,2129.0,,,,,,,,,,,,,,,,,,,
2887,100645,305347000.0,BERMAN ROGER,179-193 South St,2111.0,179 193 South St,2111.0,,,,,,,,,,,,,,,,,,,
4662,100646,305360000.0,BERMAN ROGER TS,753-755 Atlantic Ave,2111.0,190 184 South St,2111.0,,,,,,,,,,,,,,,,,,,
2888,100654,1904604000.0,BETHEL AFRICAN METHODIST,32 Walk Hill St,2130.0,32 Walk Hill St,2130.0,,,,,,,,,,,,,,,,,,,
2889,100655,1904604000.0,BETHEL AFRICAN METHODIST,86 Wachusett St,2130.0,32 Walk Hill St,2130.0,,,,,,,,,,,,,,,,,,,
2645,100656,1904605000.0,BETHEL AFRICAN METHODIST,84 Wachusett St,2130.0,84 Wachusett St,2130.0,21718.0,Worship Facility,"Worship Facility , Parking ",,,,,,,,,,,,,,,,
4663,100657,1400554000.0,BETHLEHAM HEALING TEMPLE INC,408-428 Blue Hill Ave,2121.0,6 4 Stanwood St,2121.0,,,,,,,,,,,,,,,,,,,
2890,100672,2102859000.0,BIRGHTON CENTER LJS LLC MASS LLC,41 Chestnut Hill Ave,2135.0,41 45 Chestnut Hill Av,2135.0,,,,,,,,,,,,,,,,,,,
2891,100673,2200683000.0,BIRMINGHAM PARKWAY LJS LLC MASS LLC,60 Leo M Birmingham Pkwy,2135.0,60 A Leo M Birmingham Pw,2135.0,,,,,,,,,,,,,,,,,,,
2892,100674,1801980000.0,BISMARCK STREET OWNER LLC,2 Bismarck St,2126.0,785 795 Cummins Hw,2126.0,,,,,,,,,,,,,,,,,,,
2893,100675,1801980000.0,BISMARCK STREET OWNER LLC,4 Bismarck St,2126.0,785 795 Cummins Hw,2126.0,,,,,,,,,,,,,,,,,,,
2894,100676,1801980000.0,BISMARCK STREET OWNER LLC,6 Bismarck St,2126.0,785 795 Cummins Hw,2126.0,,,,,,,,,,,,,,,,,,,
2895,100677,1801980000.0,BISMARCK STREET OWNER LLC,785 Cummins Hwy,2126.0,785 795 Cummins Hw,2126.0,,,,,,,,,,,,,,,,,,,
2896,100678,1801980000.0,BISMARCK STREET OWNER LLC,795 Cummins Hwy,2126.0,785 795 Cummins Hw,2126.0,,,,,,,,,,,,,,,,,,,
2897,100679,300670000.0,BLACKSTONE CO MASS LPS,33 Blossom St,2114.0,33 Blossom St,2114.0,,,,,,,,,,,,,,,,,,,
2898,100680,900352000.0,BLACKSTONE PARK CONDO TR,42 W Newton St,2118.0,43 41 W Newton St,2118.0,,,,,,,,,,,,,,,,,,,
4664,100685,1603111010.0,BLANDINO FARMS CONDOMINIUM TRUST,1  7 Louis Te,2124.0,1 7 Louis Te,2124.0,,,,,,,,,,,,,,,,,,,
2899,100687,2100149000.0,BLAUER CHARLES TRSTS,20 Aberdeen St,2215.0,28 Aberdeen St,2215.0,,,,,,,,,,,,,,,,,,,
2900,100688,1702239000.0,BLOOMFIELD GARDENS LP,455-475 Geneva Ave,2124.0,4 6 Bloomfield St,2124.0,,,,,,,,,,,,,,,,,,,
2901,100689,1400535010.0,BLUE HILL PLACE CONDO,366 Blue Hill Ave,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2902,100690,1400535010.0,BLUE HILL PLACE CONDO,368 Blue Hill Ave,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2903,100691,1400535010.0,BLUE HILL PLACE CONDO,32-32A Intervale St,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2904,100692,1400535010.0,BLUE HILL PLACE CONDO,364 Blue Hill Ave,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2905,100693,1400535010.0,BLUE HILL PLACE CONDO,360 Blue Hill Ave,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2906,100694,1400535010.0,BLUE HILL PLACE CONDO,3 Creston St,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2907,100695,1400535010.0,BLUE HILL PLACE CONDO,26-30 Intervale St,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2908,100696,1400535010.0,BLUE HILL PLACE CONDO,24-24A Intervale St,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2909,100697,1400535010.0,BLUE HILL PLACE CONDO,362 Blue Hill Ave,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2910,100698,1400535010.0,BLUE HILL PLACE CONDO,366A Blue Hill Ave,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2911,100699,1400535010.0,BLUE HILL PLACE CONDO,368A Blue Hill Ave,2121.0,352 368 Blue Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2912,100700,1202252000.0,BLUE MOUNTAIN ASSOCIATES LP A MASS LP,59 Elm Hill Ave,2121.0,59 Elm Hill Av,2121.0,,,,,,,,,,,,,,,,,,,
2913,100703,401853022.0,BMR-BLACKFAN CIRCLE LLC,3 Blackfan Ci,2115.0,3 Blackfan Ci,2115.0,,,,,,,,,,,,,,,,,,,
2914,100704,1102896000.0,BMS REALTY TRUST,3390 Washington St,2130.0,3380 3390 Washington St,2130.0,,,,,,,,,,,,,,,,,,,
4665,100720,700276001.0,BOLD COLONY LLC MASS LLC,326-340 Dorchester Ave,2127.0,326 330 Dorchester Av,2127.0,,,,,,,,,,,,,,,,,,,
2915,100721,601314000.0,BOLTON ST HOMES CONDO TR,57-81 Bolton St,2127.0,57 79A Bolton St,2127.0,,,,,,,,,,,,,,,,,,,
4666,100722,2002859000.0,BORNSTEIN SIDNEY TS,4881-4891 Washington St,2132.0,4881 4891 Washington St,2132.0,,,,,,,,,,,,,,,,,,,
4667,100723,2002859000.0,BORNSTEIN SIDNEY TS,4887 Washington St #1,2132.0,4881 4891 Washington St,2132.0,,,,,,,,,,,,,,,,,,,
2647,100727,503062000.0,BOSTON ARCHITECTURAL COLLEGE,320 Newbury St,2115.0,320 Newbury St,2115.0,49494.0,Office,Office ,,,,1929176.5,,,,,,,,,,,,152597.8612
2916,100728,201797001.0,BOSTON AUTOPORT LLC (LESSEE),Medford St,2129.0,Medford St,2129.0,,,,,,,,,,,,,,,,,,,
4668,100731,2100475000.0,BOSTON BLT LLC,1075 Commonwealth Ave,2134.0,1075 Commonwealth Av,2134.0,,,,,,,,,,,,,,,,,,,
5919,"100732, 100734",,,539 Tremont St,2116.0,,,127619.0,Performing Arts,,,,,,,,,,,,,,,,,
2917,100738,305430010.0,BOSTON CHINATOWN,28-36 Oak St,2111.0,28 36 Oak St,2111.0,,,,,,,,,,,,,,,,,,,
2918,100740,1303401000.0,BOSTON COLLEGE HIGH,150-160 William T Morrissey Blvd,2125.0,160 150 Wm T Morrissey Bl,2125.0,,,,,,,,,,,,,,,,,,,
282,100762,401335005.0,BOSTON EDISON CO,19-21 Scotia St,2115.0,19 21 Scotia St,2115.0,24000.0,Other - Utility,Other - Utility ,,,,,,,,,,,,,,,,
283,100763,500082000.0,BOSTON EDISON CO,80-84 Warrenton St,2116.0,80 84 Warrenton St,2116.0,40500.0,Energy/Power Station,Energy/Power Station ,,,,,,,,,,,,,,,,
284,100764,2201358000.0,BOSTON EDISON CO,350 Lincoln St,2134.0,350 Lincoln St,2134.0,26064.0,Other - Utility,Other - Utility ,,,,,,,,,,,,,,,,
285,100765,304520000.0,BOSTON EDISON CO MASS CORP,67-93 Kingston St,2111.0,Chauncy St,2111.0,82353.0,Energy/Power Station,Energy/Power Station ,,,,,,,,,,,,,,,,
287,100767,304385000.0,BOSTON EDISON COMPANY,75 High St,2110.0,75 High St,2110.0,60195.0,Energy/Power Station,Energy/Power Station ,,,,,,,,,,,,,,,,
4669,100769,801055000.0,BOSTON FLOWER EXCHANGE LLC,520 Albany St,2118.0,540 Albany St,2118.0,,,,,,,,,,,,,,,,,,,
2919,100770,1704417000.0,BOSTON HOME FOR INCURABLE,2049-2061 Dorchester Ave,2124.0,2061 Dorchester Av,2124.0,,,,,,,,,,,,,,,,,,,
2920,100772,900650000.0,BOSTON HOUSING AUTH,1701 Washington St,2118.0,Worcester St,2118.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2921,100773,900890000.0,BOSTON HOUSING AUTH,155 Northampton St,2118.0,155 Northampton St,2118.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
5921,"100774, 100775, 100776, 100777, 100778, 100779, 100780, 100781, 100782, 100783, 100784, 100785, 100786",,,,,,,,,,,,,,,,,,,,,,,,,
2922,100787,1002333300.0,BOSTON HOUSING AUTH,956-958 Parker St,2130.0,934 930 Parker St,2130.0,,,,,,,,,,,,,,,,,,,
2923,100788,1002333300.0,BOSTON HOUSING AUTH,930-934 Parker St,2130.0,934 930 Parker St,2130.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2924,100789,1002333300.0,BOSTON HOUSING AUTH,10 Heath St,2130.0,934 930 Parker St,2130.0,,,,,,,,,,,,,,,,,,,
2925,100790,1002333300.0,BOSTON HOUSING AUTH,926-928 Parker St,2130.0,934 930 Parker St,2130.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2926,100791,1002333300.0,BOSTON HOUSING AUTH,24 Heath St,2130.0,934 930 Parker St,2130.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2927,100792,1002333400.0,BOSTON HOUSING AUTH,265-267 Centre St,2130.0,265 279 Centre St,2130.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2928,100793,1201140000.0,BOSTON HOUSING AUTH,280 Martin Luther King Jr Blvd,2119.0,280 Martin Luther King Jr Bl,2119.0,,Multifamily Housing,Multifamily Housing ,,,,,,,,,,,,,,,,
2932,100797,1502943000.0,BOSTON HOUSING AUTH,330 Bowdoin St,2125.0,330 Bowdoin St,2125.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2940,100806,2101831100.0,BOSTON HOUSING AUTH,1-3 Fidelis Way,2135.0,1 3 Fidelis Wy,2135.0,,,,,,,,,,,,,,,,,,,
2942,100809,304555000.0,BOSTON HOUSING AUTHORITY,52-58 Chauncy St,2111.0,50 56 Chauncy St,2111.0,,,Office ,,,,,,,,,,,,,,,,
4670,100810,306560000.0,BOSTON HOUSING AUTHORITY,60 Paul Sullivan Way,2118.0,32 60 Paul Sullivan Wy,2118.0,,,,,,,,,,,,,,,,,,,
2943,100811,400975000.0,BOSTON HOUSING AUTHORITY,60-84 Saint Botolph St,2116.0,Garrison St,2116.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2944,100812,402043200.0,BOSTON HOUSING AUTHORITY,60-68 Annunciation Rd,2120.0,60 68 Annunciation Rd,2120.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
2945,100813,402043300.0,BOSTON HOUSING AUTHORITY,50-58 Annunciation Rd,2120.0,50 58 Annunciation Rd,2120.0,,,Multifamily Housing ,,,,,,,,,,,,,,,,
