BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Estimated Total GHG Emissions (kgCO2e),Cooresponding Campus ID,Data Year,Site EUI (Energy Use Intensity kBtu/ft2)
100260,300465000.0,A L HOUSE LP MASS LP,65 Martha Rd,2114.0,65 Martha Rd,2114.0,131933.0,Multifamily Housing,Multifamily Housing ,8469991.6,4815074.5,3654917.3,,,,,,,,,,,,544833.0,,2022,64.2
100261,1905052050.0,A.O. FLATS AT FOREST HILLS  LLC,93  95 Hyde Park Ave,2130.0,93 95 Hyde Park Ave,2130.0,61830.0,Multifamily Housing,"Multifamily Housing , Parking , Other ",3385821.5,1460678.9,1925142.5,,,,,,,,,,,,229855.0,,2022,54.8
100268,1400038000.0,ABCD REAL ESTATE CORP,188 Geneva Ave,2121.0,188 Geneva Ave,2121.0,40920.0,Pre-school/Daycare,Pre-school/Daycare ,4308110.6,2572217.1,1735893.6,,,,,,,,,,,,273920.0,,2022,105.3
100272,1100916001.0,ACADEMY HOMES URBAN EDGE LPS,1596  1590 Columbus Ave,2119.0,1596 1590 Columbus Ave,2119.0,234459.0,Multifamily Housing,Multifamily Housing ,23276793.0,19858832.3,3417960.8,,,,,,,,,,,,1325063.0,4424465.0,2022,99.3
100294,305484010.0,ACDC OAK TERRACE APARTMENTS  LLC,882-892 Washington St,2111.0,888 Washington St,2111.0,110244.0,Multifamily Housing,Multifamily Housing ,3788113.8,2152947.1,1635166.5,,,,,,,,,,,,243685.0,,2022,34.4
100295,304801010.0,ACTION FOR BOSTON COMMUNITY,11-19 Temple Pl,2111.0,11 17 Temple Pl,2111.0,20178.0,Other - Education,Other - Education ,1706670.5,801617.0,905053.5,,,,,,,,,,,,,,2022,84.6
100306,1801010000.0,ADAMS COURT LLC MASS LLC,415 River St,2126.0,415 River St,2126.0,31312.0,Multifamily Housing,"Multifamily Housing , Parking ",1787253.3,1428198.3,359055.0,,,,,,,,,,,,104253.0,,2022,57.1
100307,1801012001.0,ADAMS COURT PHASE B LLC MASS LLC,435 River St,2126.0,435 River St,2126.0,63744.0,Multifamily Housing,"Multifamily Housing , Parking ",4242729.7,2979696.0,1263033.7,,,,,,,,,,,,258158.0,,2022,66.6
"100308, 102974, 107165, 107166",,,210 Massachusetts Ave,2115.0,,,1187924.0,Other,,99986933.1,72395651.9,27510137.1,,,,,,,,,,81144.0,,,6344915.0,2022,84.2
100317,1603457000.0,ADAMS ST VILLAGE LLC MASS LLC,725 Adams St,2124.0,725 Adams St,2124.0,34705.0,Multifamily Housing,Multifamily Housing ,1819659.9,1367208.3,452451.7,,,,,,,,,,,,108401.0,,2022,52.4
100322,502539000.0,AIDA CASPI GLASSER TRUST,128 Chestnut St,2108.0,128 Chestnut St,2108.0,21960.0,Multifamily Housing,Multifamily Housing ,2005387.9,,179399.5,,,,,,1825988.4,,,,,,149697.0,,2022,91.3
100323,301560010.0,AIMCO ONE CANAL STREET LLC,1 Canal St,2114.0,1 Canal St,2114.0,273110.0,Multifamily Housing,,21153261.8,7128243.2,14025019.2,,,,,,,,,,,,1487960.0,,2022,77.5
100340,306730000.0,ALBANY STREET HOTEL LLC,225 Albany St,2118.0,Albany St,2118.0,93655.0,Hotel,"Hotel , Parking ",6641698.9,2430906.4,4210793.6,,,,,,,,,,,,462179.0,,2022,70.9
100341,103704100.0,ALDEN STEARNS REALTY TR LLC MASS LLC,98r-100r Condor St,2128.0,98 R 100r Condor St,2128.0,46000.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,1694056.5,1112890.5,581166.1,106056.5,,,,,,,,,,,105076.0,,2022,36.8
100344,2003590000.0,ALLANDALE CONDO TRUST,200 Allandale St,2467.0,200 232 Allandale Rd,2467.0,283083.0,Multifamily Housing,Multifamily Housing ,11196604.8,8544000.0,2652604.8,,,,,,,,,,,,663593.0,,2022,39.6
100359,800962000.0,ALLERTON PROPERTY LLC,65 Allerton St,2119.0,65 67 Allerton St,2119.0,139405.0,Office,Office ,7807000.7,582959.2,7224039.9,,,,,,,,,,,,602383.0,,2022,56.0
100360,800844000.0,ALLIED WASTE SYSTEMS INC,51-55 Kemble St,2119.0,51 55 Kemble St,2119.0,27300.0,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,3966753.3,396357.2,3570395.3,,,,,,,,,,,,303469.0,,2022,145.3
100361,703498010.0,ALLSTATE ROAD (EDENS) LLC,101 Allstate Rd,2125.0,101 Allstate Rd,2125.0,130328.0,Strip Mall,Strip Mall ,22079773.1,8112399.6,13967373.4,,,,,,,,,,,,1535669.0,,2022,169.4
100369,703574000.0,ALVAN-MORA LLC,1258-1272 Massachusetts Ave,2125.0,1272 1258 Massachusetts Ave,2125.0,37586.0,Multifamily Housing,"Multifamily Housing , Parking ",2935834.6,1912845.4,1022989.3,,,,,,,,,,,,182510.0,,2022,78.1
100370,303988000.0,AMAN INC DEL CORP,21 Custom House St,2110.0,19 21 Custom House St,2110.0,105197.0,Office,"Office , Parking ",8021325.4,,8021325.4,,,,,,,,,,,,634487.0,,2022,76.3
100371,303998000.0,AMAN INC DEL CORP,20 Custom House St,2109.0,54 62 Broad St,2109.0,96032.0,Office,Office ,9537552.6,,9537553.4,,,,,,,,,,,,754420.0,,2022,99.3
100372,501488000.0,AMER METEOROGICAL SOC,45 Beacon St,2108.0,45 Beacon St,2108.0,20394.0,Other,Other ,1226572.9,797700.0,428873.0,,,,,,,,,,,,76290.0,,2022,60.1
100376,304925000.0,AMERICAN YOUTH HOSTELS BOSTON HOSTEL INC,11-25 Stuart St,2116.0,11 25 Stuart St,2116.0,72850.0,Hotel,"Hotel , Bank Branch ",6434302.0,3646800.3,2787501.6,,,,,,,,,,,,414173.0,,2022,88.3
100379,1101519000.0,AMIFF HOUSING ASSOCIATES,64-72 Iffley Rd,2130.0,64 72 Iffley Rd,2130.0,27844.0,Multifamily Housing,Multifamily Housing ,347474.6,,347474.7,,,,,,,,,,,,27485.0,22907790.0,2022,12.5
100381,1101519000.0,AMIFF HOUSING ASSOCIATES,449-451 Walnut Ave,2119.0,64 72 Iffley Rd,2130.0,23012.0,Multifamily Housing,Multifamily Housing ,239996.7,,239996.7,,,,,,,,,,,,18984.0,22907790.0,2022,10.4
100382,1404242000.0,AMIFF HOUSING ASSOCIATES,70 American Legion Hwy,2124.0,70 74 American Legion Hw,2124.0,29440.0,Multifamily Housing,Multifamily Housing ,268606.3,,268606.3,,,,,,,,,,,,21247.0,22816898.0,2022,9.1
100383,1404246000.0,AMIFF HOUSING ASSOCIATES,64 American Legion Hwy ,2124.0,64 68 American Legion Hw,2124.0,22748.0,Multifamily Housing,Multifamily Housing ,255988.7,,255988.7,,,,,,,,,,,,20249.0,22816898.0,2022,11.3
100384,1102238010.0,AMORY FOUNDARY STUDIOS CONDO,83-85 Brookside Ave,2130.0,83 89 Brookside Ave,2130.0,50882.0,Multifamily Housing,Multifamily Housing ,2756790.1,2014100.0,742690.0,,,,,,,,,,,,,,2022,54.2
100390,1101201000.0,AMORY LLC MASS LLC,51 Amory St,2119.0,55 73 Amory St,2119.0,2300.0,Other,Other ,252658.0,224200.0,28457.9,,,,,,,,,,,,14158.0,,2022,109.9
100391,1101202010.0,AMORY TERRACE,20 Amory Ave,2119.0,10 20 Amory Ave,2119.0,78910.0,Multifamily Housing,"Multifamily Housing , Parking ",5206476.9,3476899.8,1729576.9,,,,,,,,,,,,321468.0,,2022,66.0
100398,303685000.0,ANBECA 60 LLC,60 State St,2109.0,60 State St,2109.0,911369.0,Office,"Restaurant , Office , Data Center , Financial Office , Parking ",63946759.5,798193.1,43207111.4,,,,19941448.3,,,,,,,,4648585.0,,2022,70.2
100400,502186000.0,ANDERSON PARK APARTMENTS LLC,248-270 Cambridge St,2114.0,8 Anderson St,2114.0,72450.0,Multifamily Housing,Multifamily Housing ,6074739.5,4056258.3,2018481.2,,,,,,,,,,,,375090.0,,2022,83.8
100401,502203000.0,ANDERSON ST ASSOCIATES 2ND,1-2 Anderson Pl,2114.0,1 2 Anderson Pl,2114.0,16290.0,Multifamily Housing,Multifamily Housing ,1346544.9,1175781.2,170763.8,,,,,,,,,,,,75953.0,,2022,82.7
100406,2003601001.0,APOSTOLIC EXARCHATE,3 Vfw Pkwy,2132.0,5 15 Vfw Pw,2132.0,10034.0,Worship Facility,Worship Facility ,463478.5,295203.0,168275.4,,,,,,,,,,,,28989.0,,2022,46.2
100407,203627000.0,APPALACHIAN MOUNTAIN CLUB,12 Park St,2129.0,2 12 Park St,2129.0,44000.0,Office,"Personal Services Health/Beauty, Dry Cleaning, etc , Restaurant , Office ",2931923.4,1652517.9,1279405.5,,,,,,,,,,,,188966.0,,2022,66.6
100413,1904600000.0,ARBORVIEW PLACE CONDO TRUST,391 Hyde Park Ave,2131.0,391 Hyde Park Ave,2131.0,37056.0,Multifamily Housing,"Multifamily Housing , Parking ",1846167.0,1382500.1,463666.9,,,,,,,,,,,,110101.0,,2022,49.8
100415,2100704010.0,ARCAND FAMILY/ALLSTON LLC,442  446 Cambridge St,2134.0,442 446 Cambridge St,2134.0,49000.0,Multifamily Housing,Multifamily Housing ,972400.2,163200.0,809200.2,,,,,,,,,,,,72675.0,,2022,19.8
100417,203510010.0,ARE-79-96 CHARLESTOWN NAVY,79-96 Thirteenth St,2129.0,96 Thirteenth St,2129.0,24940.0,Laboratory,Laboratory ,5212237.9,2910047.0,2302191.0,,,,,,,,,,,,336656.0,,2022,209.0
100418,601166070.0,ARE-MA REGION NO. 68 LLC,284 A St,2127.0,10 Necco St,2127.0,160180.0,Parking,Parking ,512975.4,,512975.4,,,,,,,,,,,,40576.0,,2022,3.2
100419,601165050.0,ARE-MA REGION NO. 72  LLC,5 Necco St,2127.0,5 Necco St,2127.0,95400.0,Office,Office ,7487912.1,3038351.5,4449561.9,,,,,,,,,,,,513327.0,,2022,78.5
100420,602836020.0,ARE-MA REGION NO. 84 HOLDING LLC,420 E St,2127.0,420 E St,2127.0,86880.0,Other - Services,Other - Services ,8551004.0,7294900.1,1256103.9,,,,,,,,,,,,486790.0,,2022,98.4
100421,602838035.0,ARE-MA REGION NO. 84 HOLDING LLC,380 E St,2127.0,380 E St,2127.0,105272.0,Self-Storage Facility,Self-Storage Facility ,1476273.9,509293.1,966980.9,,,,,,,,,,,,103537.0,,2022,14.0
100422,401967014.0,ARE/ND/CR LONGWOOD LLC,360 Longwood Ave,2215.0,360 Longwood Ave,2215.0,454544.0,Laboratory,"Food Sales , Laboratory , Parking ",149268642.1,86220080.3,63048573.8,,,,,,,,,,,,9566291.0,,2022,328.4
100425,306978000.0,ARLINGTON COURT CONDOMINIUM,1409-1417 Washington St,2118.0,1407 1417 Washington St,2118.0,19290.0,Multifamily Housing,"Multifamily Housing , Other ",2771809.5,2472699.9,299109.6,,,,,,,,,,,,154985.0,,2022,143.7
100427,1902312000.0,ARMENIAN WOMENS WELFARE ASSC,431 Pond St,2130.0,431 Pond St,2130.0,23568.0,Residential Care Facility,Residential Care Facility ,3434125.6,3134599.8,299525.8,,,,,,,,,,,,190171.0,,2022,145.7
100433,600223000.0,ARYA CONDOMINIUM TRUST,30 B St,2127.0,2 W Sixth St,2127.0,37269.0,Multifamily Housing,"Multifamily Housing , Parking ",1498787.4,619300.0,879487.4,,,,,,,,,,,,102458.0,,2022,40.2
100435,602765030.0,ASB SUMMER STREET VENTURE LLC,333 Summer St,2210.0,337 347 Summer St,2210.0,117801.0,Office,Office ,4154147.5,50597.8,4103551.0,,,,,,,,,,,,327278.0,,2022,35.3
100436,503128000.0,ASB/BLATTEIS 801 BOYLSTON  LLC,801-807 Boylston St,2116.0,801 807 Boylston St,2116.0,30954.0,Office,Office ,2360737.9,966634.9,1394102.9,,,,,,,,,,,,161612.0,,2022,76.3
100451,304325000.0,ASIAN HEALTHCARE FOUNDATION,143-157 South St,2111.0,143 157 South St,2111.0,50305.0,Office,Office ,1926464.8,584300.0,1342164.8,,,,,,,,,,,,137197.0,,2022,38.3
100452,301570001.0,ASN AVENIR LLC (LESSEE),89  183 Canal St,2114.0,89 183 Canal St,2114.0,388000.0,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Restaurant , Multifamily Housing , Parking , Retail Store ",14408274.6,6028177.4,8380097.2,,,,,,,,,,,,983022.0,,2022,37.1
100453,304965012.0,ASN PARK ESSEX LLC,660 Washington St,2111.0,660 Washington St,2111.0,524755.0,Multifamily Housing,"Restaurant , Multifamily Housing , Parking ",37521362.1,19681201.4,17840160.6,,,,,,,,,,,,2456425.0,,2022,71.5
100454,501235000.0,ASSOCIATES OF BOYLSTON 425 LLC,425 Boylston St,2116.0,423 Boylston St,2116.0,31573.0,Office,"Multifamily Housing , Office , Bank Branch , Other - Utility , Other ",3438134.6,1720602.0,1717532.6,,,,,,,,,,,,227238.0,,2022,108.9
100457,401476000.0,ASTOR ASSETS INC,70 Burbank St,2115.0,70 64 Burbank St,2115.0,35000.0,Multifamily Housing,Multifamily Housing ,2059626.2,1502412.5,557213.7,,,,,,,,,,,,123869.0,,2022,58.8
100459,1602975000.0,AT- DORCHESTER LP,3-9 Monsignor Patrick J. Lydon Way,2124.0,1842 1840 Dorchester Ave,2124.0,20236.0,Multifamily Housing,Multifamily Housing ,1215809.8,989700.0,226109.8,,,,,,,,,,,,70448.0,,2022,60.1
100460,1601116000.0,AT-DORCHESTER LP,445-447 Adams St,2122.0,445 447 Adams St,2122.0,28448.0,Multifamily Housing,Multifamily Housing ,1639813.0,1279400.0,360413.0,,,,,,,,,,,,96458.0,,2022,57.6
100463,1809798002.0,ATJ NEPONSET I LP MASS LP,75-77 Sierra Rd,2136.0,75 77 Sierra Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1198001.7,,773541.3,,,,,,424460.4,,,,,,92686.0,,2022,41.6
100464,1809798003.0,ATJ NEPONSET I LP MASS LP,85-87 Sierra Rd,2136.0,85 87 Sierra Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1136157.8,,694488.7,,,,,,441669.1,,,,,,87710.0,,2022,39.4
100465,1809801000.0,ATJ NEPONSET I LP MASS LP,276-278 Neponset Valley Pkwy,2136.0,278 276 Neponset Valley Pw,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1127564.8,,745180.8,,,,,,382384.1,,,,,,87321.0,,2022,39.1
100466,1809802000.0,ATJ NEPONSET I LP MASS LP,270-272 Neponset Valley Pkwy,2136.0,272 270 Neponset Valley Pw,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1437806.6,,830648.0,,,,,,607158.6,,,,,,110761.0,,2022,49.9
100467,1809783000.0,ATJ NEPONSET II LPS,70-72 Sierra Rd,2136.0,72 70 Sierra Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1053004.9,,725544.7,,,,,,327460.1,,,,,,81691.0,,2022,36.5
100468,1809784000.0,ATJ NEPONSET II LPS,60-62 Sierra Rd,2136.0,62 60 Sierra Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1277257.9,,821292.3,,,,,,455965.7,,,,,,98801.0,,2022,44.3
100469,1809785000.0,ATJ NEPONSET III LP,30-42 Sierra Rd,2136.0,42 30 Sierra Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1305023.6,,749118.2,,,,,,555905.3,,,,,,100509.0,,2022,45.3
100470,1809785000.0,ATJ NEPONSET III LP,40 Sierra Rd,2136.0,42 30 Sierra Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1222469.7,,810042.9,,,,,,412426.8,,,,,,94681.0,,2022,42.4
100471,1809798000.0,ATJ NEPONSET III LP,15-31 Riley Rd,2136.0,15 31 Riley Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1236404.7,,727308.7,,,,,,509096.0,,,,,,95310.0,,2022,42.9
100472,1809798000.0,ATJ NEPONSET III LP,25 Riley Rd #1,2136.0,15 31 Riley Rd,2136.0,28832.0,Multifamily Housing,Multifamily Housing ,1211725.0,,796220.9,,,,,,415504.2,,,,,,93816.0,,2022,42.0
100473,304311000.0,ATLANTIC BOSTON CORP,727-729 Atlantic Ave,2111.0,727 Atlantic Ave,2111.0,21864.0,Office,Office ,324604.0,,324604.0,,,,,,,,,,,,25676.0,,2022,14.8
100475,1301625000.0,AU 200 HANCOCK LLC,200 Hancock St,2125.0,200 Hancock St,2125.0,30800.0,Multifamily Housing,Multifamily Housing ,1558652.7,945100.0,613552.7,,,,,,,,,,,,98726.0,,2022,50.6
100476,1800015000.0,AU RIVER LLC,422 River St,2126.0,422 River St,2126.0,33493.0,Multifamily Housing,"Multifamily Housing , Parking ",1245116.8,648300.0,596816.8,,,,,,,,,,,,81639.0,,2022,37.2
100480,303551000.0,AUSONIA HOMES ASSOCIATES,145 Commercial St,2109.0,145 Commercial St,2109.0,174895.0,Multifamily Housing,Multifamily Housing ,8771203.9,5504340.0,3266863.8,,,,,,,,,,,,550744.0,,2022,50.2
100485,301922050.0,AVALON NASHUA LLC,120 Nashua St,2114.0,120 Nashua St,2114.0,574647.0,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Multifamily Housing , Parking ",31632483.2,15535699.4,16096782.2,,,,,,,,,,,,2098356.0,,2022,55.0
100487,1800768001.0,AVANATH MORTON VILLAGE LLC,65 Morton Village Dr,2126.0,65 95 Morton Village Dr,2126.0,246000.0,Multifamily Housing,Multifamily Housing ,14351265.0,11069334.0,3281931.1,,,,,,,,,,,,847493.0,,2022,58.3
100488,2101577000.0,AVONWOOD ASSOC LPS,1168 Commonwealth Ave,2134.0,1168 Commonwealth Ave,2134.0,29484.0,Automobile Dealership,Vehicle Dealership ,2738478.5,1391915.7,1346562.9,,,,,,,,,,,,180438.0,,2022,92.9
100489,2101574010.0,AVONWOOD ASSOCS LPS,1188 Commonwealth Ave,2134.0,1182 1190 Commonwealth Ave,2134.0,65592.0,Parking,"Vehicle Dealership , Parking ",4483100.5,1640512.5,2842587.9,,,,,,,,,,,,311976.0,,2022,68.3
100491,500027000.0,B MINOR LLC,162 Boylston St,2116.0,162 Boylston St,2116.0,38346.0,Office,Office ,25078.2,0.0,25078.2,,,,,,,,,,,,1984.0,,2022,0.7
100492,2101991000.0,B'NAI B'RITH SR CITIZENS HOUSING INC,30 Washington St,2135.0,30 34 Washington St,2135.0,140316.0,Multifamily Housing,Multifamily Housing ,13528863.4,11161295.7,2367567.7,,,,,,,,,,,,780051.0,,2022,96.4
100496,1001490000.0,BACK OF THE HILL COMMUNITY DEVELOPMENT ASSOC INC,100 S Huntington Ave,2130.0,100 S Huntington Ave,2130.0,119531.0,Multifamily Housing,Multifamily Housing ,6327534.7,4531277.1,1796257.6,,,,,,,,,,,,382740.0,,2022,52.9
100520,301646010.0,BACK STREET BOSTON HOLDINGS LLC,155 Portland St,2114.0,155 157 Portland St,2114.0,50275.0,Hotel,,5210571.6,2778295.0,2432276.6,,,,,,,,,,,,339948.0,,2022,103.6
100521,304818000.0,BACK TO SHUL LLC,33-35 West St,2111.0,33 35 West St,2111.0,41418.0,Office,Office ,1537286.7,,588931.7,,,,948355.1,,,,,,,,109555.0,,2022,37.1
100522,401451000.0,BADMINTON * TENNIS CLUB THE,52 Hemenway St,2115.0,52 Hemenway St,2115.0,35789.0,Other - Entertainment/Public Assembly,Fitness Center/Health Club/Gym ,1633153.8,1399500.1,233653.8,,,,,,,,,,,,92809.0,,2022,45.6
100523,2009459025.0,BAKER GARDENS CONDO ASSN,211 Baker St,2132.0,211 225 Baker St,2132.0,12162.0,Multifamily Housing,,908587.7,557800.0,350787.7,,,,,,,,,,,,57372.0,,2022,74.7
100524,2009459025.0,BAKER GARDENS CONDO ASSN,225 Baker St,2132.0,211 225 Baker St,2132.0,12162.0,Multifamily Housing,,1308613.4,1115600.0,193013.4,,,,,,,,,,,,74517.0,,2022,107.6
100525,1704031010.0,BAKER SQUARE CONDO TRUST,1241-1251 Adams St,2124.0,1241 1255 Adams St,2124.0,229178.0,Multifamily Housing,Multifamily Housing ,11721403.8,5546652.9,6174751.0,,,,,,,,,,,,783006.0,,2022,51.1
100527,2100072000.0,BAM HOTEL LLC,121 Brookline Ave,2215.0,121 Brookline Ave,2215.0,113000.0,Hotel,Hotel ,12805107.6,6562654.6,6242451.9,,,,,,,,,,,,842321.0,,2022,113.3
100529,1101101001.0,BANCROFT HOUSING INC,1-3 Bancroft St,2119.0,1 11 Bancroft St,2119.0,15258.0,Multifamily Housing,"Multifamily Housing , Parking ",2832835.9,2247063.7,585772.2,,,,,,,,,,,,165676.0,,2022,185.7
100532,2101915000.0,BANCROFT REALTY LP MASS LP,88 Washington St,2135.0,88 Washington St,2135.0,18000.0,Multifamily Housing,Multifamily Housing ,1617528.3,1340907.2,276621.1,,,,,,,,,,,,93096.0,,2022,89.9
100533,2102155000.0,BANCROFT REALTY LP MASS LP,119-127 Sutherland Rd,2135.0,119 127 Sutherland Rd,2135.0,47124.0,Multifamily Housing,Multifamily Housing ,2391552.4,2039321.5,352231.0,,,,,,,,,,,,136170.0,,2022,50.8
100534,2102648000.0,BANCROFT REALTY LP MASS LP,1687 Commonwealth Ave,2135.0,1687 Commonwealth Ave,2135.0,27200.0,Multifamily Housing,Multifamily Housing ,2344671.2,,264863.3,,,,,,2079807.9,,,,,,175293.0,,2022,86.2
100538,800958000.0,BARJAN RLTY COMPANY,13 Allerton St,2119.0,76 78 Farnham St,2119.0,40866.0,Distribution Center,Distribution Center ,2656188.1,2370667.8,285520.4,,,,,,,,,,,,148491.0,,2022,65.0
100539,503870010.0,BARNES MANSION,10 Charlesgate E,2215.0,10 Charlesgate East,2215.0,26328.0,Multifamily Housing,Multifamily Housing ,1438183.6,936200.0,501983.7,,,,,,,,,,,,89428.0,,2022,54.6
100540,105980000.0,BARNES SCHOOL LIM PARTNER,127 Marion St,2128.0,Marion St,2128.0,105762.0,Multifamily Housing,Multifamily Housing ,5105098.8,3266510.1,1838588.6,,,,,,,,,,,,318917.0,,2022,48.3
100541,903737030.0,BARTLETT B CONDOMINIUM TRUST,2565 Washington St,2119.0,2565 Washington St,2119.0,80768.0,Multifamily Housing,Multifamily Housing ,3589744.2,1887900.0,1701844.2,,,,,,,,,,,,234882.0,,2022,44.4
100544,203510175.0,BASILICA LEASEHOLD,106 Thirteenth St,2129.0,Sixteenth St,2129.0,280000.0,Multifamily Housing,Multifamily Housing ,6522441.1,4127316.1,2395125.1,,,,,,,,,,,,408656.0,,2022,23.3
100545,703462000.0,BASS REALTY LLC,173 Boston St,2125.0,173 Boston St,2125.0,43184.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,1624394.3,,610461.4,,,,,,1013932.9,,,,,,123531.0,,2022,37.6
100549,303041010.0,BATTERY WHARF RESIDENCES,2 - 5 Battery Wharf,2109.0,2 5 Battery Wharf,2109.0,416920.0,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Hotel , Multifamily Housing , Parking , Retail Store ",31106708.8,15639662.6,15467046.4,,,,,,,,,,,,2054066.0,,2022,74.6
100553,301612000.0,BAY COVE HUMAN SERVICES INC,66-70 Canal St,2114.0,157 159 Friend St,2114.0,54893.0,Office,Office ,3015484.7,1810538.0,1204946.8,,,,,,,,,,,,191469.0,,2022,54.9
100554,1303448050.0,BAYSIDE CLUB HOTEL LLC MASS LLC,236-238 Mount Vernon St,2125.0,236 Mt Vernon St,2125.0,91027.0,Hotel,Hotel ,6675858.0,1816499.9,4859356.8,,,,,,,,,,,,480849.0,,2022,73.3
100555,1303448200.0,BAYSIDE MERCHANDISE MART,150 Mount Vernon St,2125.0,150 Mt Vernon St,2125.0,128700.0,Office,,9733890.5,2667500.0,7066391.9,,,,,,,,,,,,700623.0,,2022,75.6
100562,305550000.0,BC QUINCY TOWER LLC,5 Oak St W,2116.0,5 Oak St West,2116.0,132000.0,Multifamily Housing,Multifamily Housing ,9216570.6,6424165.9,2792404.7,,,,,,,,,,,,562067.0,,2022,69.8
100563,2003041000.0,BC ROCKINGHAM GLEN LLC,30 Rockingham Ave,2132.0,30 40 Rockingham Ave,2132.0,142900.0,Multifamily Housing,Multifamily Housing ,9303368.7,7560660.0,1742708.7,,,,,,,,,,,,539395.0,,2022,65.1
100565,1201880000.0,BCN PROPERTIES LPS,18 Bower St,2119.0,76 2 Bower St,2119.0,17580.0,Multifamily Housing,Multifamily Housing ,406727.5,20717.8,386009.8,,,,,,,,,,,,31634.0,,2022,23.1
100566,1201880000.0,BCN PROPERTIES LPS,54 Bower St,2119.0,76 2 Bower St,2119.0,7690.0,Multifamily Housing,Multifamily Housing ,179716.8,9154.4,170562.5,,,,,,,,,,,,13978.0,,2022,23.4
100567,1201880000.0,BCN PROPERTIES LPS,16 Bower St,2119.0,76 2 Bower St,2119.0,1044.0,Multifamily Housing,Multifamily Housing ,28376.3,1445.4,26930.9,,,,,,,,,,,,2207.0,,2022,27.2
100568,1201880000.0,BCN PROPERTIES LPS,4 Bower St,2119.0,76 2 Bower St,2119.0,5714.0,Multifamily Housing,Multifamily Housing ,132422.9,6745.3,125677.6,,,,,,,,,,,,10299.0,,2022,23.2
100569,1201880000.0,BCN PROPERTIES LPS,2 Bower St,2119.0,76 2 Bower St,2119.0,1190.0,Multifamily Housing,Multifamily Housing ,28376.3,1445.4,26930.9,,,,,,,,,,,,2207.0,,2022,23.8
100570,1201880000.0,BCN PROPERTIES LPS,50 Bower St,2119.0,76 2 Bower St,2119.0,2380.0,Multifamily Housing,Multifamily Housing ,56752.7,2890.9,53861.8,,,,,,,,,,,,4414.0,,2022,23.8
100571,1201880000.0,BCN PROPERTIES LPS,70 Bower St,2119.0,76 2 Bower St,2119.0,2930.0,Multifamily Housing,Multifamily Housing ,66211.5,3372.6,62838.8,,,,,,,,,,,,5150.0,,2022,22.6
100572,1201880000.0,BCN PROPERTIES LPS,74 Bower St,2119.0,76 2 Bower St,2119.0,2060.0,Multifamily Housing,Multifamily Housing ,47293.9,2409.0,44884.9,,,,,,,,,,,,3678.0,,2022,23.0
100576,502741000.0,BEACON ASSOCIATES CONDO TR,171 Beacon St,2116.0,171 169 Beacon St,2116.0,16500.0,Multifamily Housing,"Multifamily Housing , Parking ",1195118.7,4100.0,188523.2,,,,,,1002495.5,,,,,,89525.0,,2022,72.4
100578,300168000.0,BEACON HOUSE ROGERSON LP MASS LP,15-27 Myrtle St,2114.0,32 34 Joy St,2114.0,82279.0,Multifamily Housing,Multifamily Housing ,1598273.0,,1598272.9,,,,,,,,,,,,126423.0,,2022,19.4
100584,503644000.0,BEACON TOWERS CONDO TR,483 Beacon St,2115.0,483 479 Beacon St,2115.0,70000.0,Multifamily Housing,Multifamily Housing ,5267403.6,3957100.0,1310303.5,,,,,,,,,,,,313807.0,,2022,75.2
100585,502677000.0,BEACON TOWERS CONDOMINIUM TR,259 Beacon St,2116.0,259 Beacon St,2116.0,21746.0,Multifamily Housing,Multifamily Housing ,2470707.8,2158799.8,311908.0,,,,,,,,,,,,139326.0,,2022,113.6
